time,vC2_true,iL_true,vC2_EKF,iL_EKF,vC2_UKF,iL_UKF,vC1_meas
43.56,-0.6494,0.0007842,-0.639138639511224,0.0011694483650545183,-0.6392114676696474,0.0008550412543508109,-0.05086
43.57,-0.5974,0.0009335,-0.5164355600608516,0.001422580920857239,-0.5598029514974154,0.0010224833432074696,-0.1589
43.58,-0.5235,0.001054,-0.41070946243471,0.001578775201539549,-0.4765080797410901,0.0011790834474684527,-0.2727
43.59,-0.472,0.001074,-0.3456399956524803,0.001580370562213043,-0.41716531455098343,0.0012370453150924662,-0.4011
43.6,-0.41,0.001145,-0.3217108172743772,0.0014567103807450036,-0.38722740653691623,0.0011985272361000876,-0.5395
43.61,-0.3499,0.00126,-0.2700901062528265,0.0014528764483565273,-0.32268678019676356,0.001287001109729879,-0.6338
43.62,-0.2912,0.001341,-0.21447695499118874,0.0014689472325616396,-0.25134916224240983,0.0013874326484326317,-0.7317
43.63,-0.2317,0.001287,-0.2025791194037388,0.0013488109320419378,-0.2239993091373877,0.0013349190633988827,-0.8637
43.64,-0.1853,0.00139,-0.16814341294107926,0.001331768811316345,-0.17636765594477682,0.0013651951104103257,-0.9572
43.65,-0.1329,0.001474,-0.1135717648026129,0.0013893982941066668,-0.11188052177664215,0.001450220888447554,-1.041
43.66,-0.0929,0.001468,-0.08578952255479852,0.0013567534886448828,-0.07769519722234233,0.0014280530221931515,-1.152
43.67,-0.04362,0.001475,-0.04814242021887009,0.0013689578049402786,-0.03683144301739739,0.0014380564865614826,-1.241
43.68,-0.01239,0.001529,-0.04267416264580379,0.0012832024345771635,-0.03069584364638345,0.001341975155746208,-1.36
43.69,0.02884,0.001456,-0.004020433802950777,0.0013281505040185428,0.006846952779078311,0.0013725356186548312,-1.438
43.7,0.05798,0.001509,0.03193792515439555,0.001362979203878397,0.04065304737111636,0.0013921829970455902,-1.531
43.71,0.07545,0.001433,0.06312465416283745,0.0013829698516671825,0.0692835362191967,0.001398488446878442,-1.625
43.72,0.09042,0.00147,0.08928220320273732,0.001390307564011552,0.09295807735281908,0.001394957808216874,-1.72
43.73,0.1113,0.001432,0.10556220159529489,0.001372319663467957,0.1071351945128705,0.001369422876167103,-1.821
43.74,0.1294,0.001358,-0.19008267096794493,0.0003610131477593155,0.10475069934636926,0.001303868216382864,-1.922
43.75,0.1276,0.001331,-0.5597279521118076,-0.0006875467478772677,0.14061369686750225,0.0013829186568570097,-1.974
43.76,0.1372,0.001327,-0.931439347743763,-0.0015170170675913868,0.15592152254662356,0.0013860422920045521,-2.049
43.77,0.1402,0.001239,-1.237359868945674,-0.001949225604060662,0.14354540013156805,0.001305925809434965,-2.128
43.78,0.1308,0.001274,-1.402701915111986,-0.0018212067836273044,0.15676717536604257,0.0013293023885563525,-2.168
43.79,0.1241,0.001303,-1.4758528602094447,-0.001394988765667477,0.15573748770362963,0.001307468135203856,-2.225
43.8,0.1179,0.001268,-1.4732332663839807,-0.0007814171207321778,0.1458126595372685,0.00126620759518981,-2.278
43.81,0.1057,0.001174,-1.4286850190227298,-0.0001301900402506526,0.11996830975314143,0.0011866071272243269,-2.337
43.82,0.09978,0.001184,-1.3298534394461992,0.0005867527146485143,0.1174504663798853,0.001204541379447264,-2.368
43.83,0.08153,0.00117,-1.2464087186532227,0.0011238638911654096,0.09167015945226488,0.001148424811731915,-2.427
43.84,0.06227,0.001188,-1.1888891358681706,0.0014795312505490015,0.048953784210405,0.00105458833816804,-2.489
43.85,0.03913,0.001202,-1.1502414219077257,0.0017110673577209873,0.006448308465491454,0.0009875169160620835,-2.545
43.86,0.02161,0.001212,-1.1136217256711947,0.0018965833010057451,-0.014862011110868604,0.001010732580306683,-2.586
43.87,-0.006829,0.001097,-1.1156460359051508,0.0019249330682660705,-0.05193936917397645,0.0009859396222309295,-2.651
43.88,-0.03263,0.001205,-1.1008209194083864,0.002007967215695494,-0.0525547271289413,0.0010931228859677761,-2.68
43.89,-0.05125,0.001203,-1.1020989519888669,0.0020266740961883906,-0.05440919671809968,0.0011822742223347,-2.726
43.9,-0.07453,0.001172,-1.1385587949774292,0.001932050083854227,-0.08171128480278145,0.0011779797621383637,-2.791
43.91,-0.09801,0.001216,-1.169747966054601,0.0018795322840496646,-0.09869503823851061,0.0012158629068380557,-2.836
43.92,-0.1197,0.001233,-1.180820977331888,0.0019093389822779582,-0.09425912088214267,0.0013233055732712448,-2.868
43.93,-0.1414,0.001307,-1.2227682066453653,0.001839057703089788,-0.12201735230347369,0.0013112904853694533,-2.935
43.94,-0.1717,0.001266,-1.2458646019746802,0.001851539476934284,-0.1337829284458441,0.0013611450166633884,-2.974
43.95,-0.1776,0.001365,-1.2950564218009843,0.001784221938620887,-0.1750956686878139,0.0013122161345842428,-3.045
43.96,-0.2057,0.001313,-1.3344876638709462,0.0017709313621318205,-0.2100158884316446,0.0013022760523153762,-3.099
43.97,-0.2252,0.001414,-1.388615254933472,0.001721924348230356,-0.26246704077754945,0.0012462536963008773,-3.173
43.98,-0.2468,0.001328,-1.386298085404369,0.0018765026396493376,-0.26056728743025387,0.0013880327989838515,-3.197
43.99,-0.267,0.001506,-1.3844266816556932,0.0020074425749405716,-0.2604158563948001,0.001504143087821861,-3.247
44.0,-0.2764,0.001535,-1.404348963288469,0.002049532517610995,-0.282678965923652,0.0015320783224884605,-3.313
44.01,-0.3024,0.001494,-1.4187993894980861,0.0021094881487791774,-0.29956045905443096,0.0015802730602160195,-3.364
44.02,-0.2959,0.001565,-1.4163132861068433,0.0022206854259927892,-0.29922624815274695,0.0016829223134421428,-3.403
44.03,-0.3236,0.001658,-1.4366367854054276,0.0022429221687431397,-0.3212184055364516,0.001699872051858188,-3.467
44.04,-0.3171,0.001748,-1.449820499184735,0.0022917335900217366,-0.33552941158726957,0.0017462664235232926,-3.514
44.05,-0.3292,0.001818,-1.4441696090425595,0.002399478790210052,-0.33049198406719055,0.0018538321768760443,-3.548
44.06,-0.3387,0.001873,-1.4511611770921327,0.0024511642964129346,-0.33767182834573156,0.0019068139489129565,-3.599
44.07,-0.346,0.001947,-1.43858707035265,0.0025625186107646265,-0.3249848062151276,0.002020265903552588,-3.626
44.08,-0.3368,0.001994,-1.448716558442974,0.0025832282687254246,-0.3348164679257272,0.0020432819760213914,-3.678
44.09,-0.3331,0.002164,-1.4220510131585016,0.0027248707619110207,-0.3077782960169494,0.0021870809161358825,-3.687
44.1,-0.3284,0.002154,-1.4158630390289897,0.0027754856935491134,-0.3012124538086754,0.002239434639384512,-3.726
44.11,-0.3291,0.00225,-1.4165784680120674,0.002797266352453862,-0.3016061998144377,0.0022624223430384445,-3.758
44.12,-0.3076,0.002293,-1.424779240350483,0.00279399496090503,-0.3095688210778616,0.0022598346961936744,-3.791
44.13,-0.3026,0.002347,-1.4241276048938711,0.0028238510239619874,-0.3087678193673079,0.0022899489159830914,-3.812
44.14,-0.2827,0.00242,-1.410915763660232,0.0028917937969529014,-0.29548225919578797,0.0023578520979895554,-3.825
44.15,-0.2709,0.002461,-1.3988655959083105,0.0029448002872888785,-0.2834155280390153,0.002410627071042735,-3.842
44.16,-0.2474,0.002481,-1.3469132082922866,0.003118584661459442,-0.23148579475869263,0.0025841240930031184,-3.822
44.17,-0.2255,0.002622,-1.31991694686028,0.003176018511604117,-0.20452737668607923,0.0026412430347854325,-3.835
44.18,-0.2075,0.002575,-1.2878792597368809,0.003237394489385846,-0.17254082063071538,0.002702321253813804,-3.827
44.19,-0.1833,0.002585,-1.2541605260327533,0.0032899977537769105,-0.13887405654294321,0.00275467994747512,-3.815
44.2,-0.158,0.00278,-1.2338497090440876,0.0032856832344156685,-0.11860940703910809,0.002750173278325506,-3.81
44.21,-0.1379,0.002756,-1.2253320134960886,0.0032409113897368287,-0.11013179464907619,0.002705256758787574,-3.805
44.22,-0.105,0.002642,-1.2210081635273888,0.0031886188566680133,-0.10584079994468032,0.00265287055133238,-3.796
44.23,-0.08314,0.002643,-1.190570795986035,0.0032288101158351643,-0.07542557946680041,0.0026930490287340766,-3.762
44.24,-0.05022,0.00273,-1.1661317042637764,0.0032375369107637804,-0.0509917252344126,0.0027018160188360947,-3.742
44.25,-0.01009,0.002754,-1.1439555534516477,0.00323284910979419,-0.028811423519684277,0.002697190424542049,-3.718
44.26,-0.003032,0.00276,-1.119025998021055,0.0032333685786085247,-0.003872738054848817,0.00269777994664756,-3.688
44.27,0.04245,0.002683,-1.070774192222885,0.0033042994443510908,0.044391921957462645,0.002768801274435087,-3.637
44.28,0.06336,0.002674,-1.0248098781010555,0.0033468731191913727,0.09037486399344977,0.0028114622669463967,-3.594
44.29,0.08521,0.002723,-1.0099052094283079,0.0032724877593427733,0.10529586081772165,0.0027371092782058587,-3.571
44.3,0.1239,0.002676,-0.9919638447349506,0.0032158497409561842,0.12324196247090533,0.002680463842410948,-3.529
44.31,0.1451,0.002602,-0.9560706602921397,0.0032216879204457136,0.15913468529769964,0.0026862967944099514,-3.472
44.32,0.1867,0.002735,-0.9410045220787807,0.003150715350210614,0.17420110341378955,0.002615302788380832,-3.438
44.33,0.2053,0.00265,-0.9055835869224548,0.0031524241431435483,0.2096184164509875,0.0026170021793289425,-3.376
44.34,0.2303,0.002557,-0.8629882820295791,0.0031685490002997664,0.25221413472244525,0.0026331389967923385,-3.315
44.35,0.2511,0.002529,-0.8574555276176786,0.003051798841566944,0.25774933830719365,0.0025163703723010866,-3.285
44.36,0.2699,0.002432,-0.842852248013908,0.002979646733059858,0.272347248392807,0.0024441896640718945,-3.23
44.37,0.2912,0.002366,-0.8029004608770077,0.0029959429898440684,0.31229454202301266,0.0024604913701168477,-3.158
44.38,0.3046,0.00229,-0.8052484624808269,0.00286233595560098,0.3099479977835074,0.0023268689921420367,-3.131
44.39,0.3276,0.002334,-0.7952696820565864,0.0027876082332295047,0.3199218013219126,0.0022521235088132545,-3.075
44.4,0.3488,0.00223,-0.7974857287937271,0.002680420783093964,0.31770173618438563,0.0021449164172690073,-3.036
44.41,0.3425,0.002185,-0.7898323557449027,0.0026197149628776344,0.32535069566007013,0.002084206359910852,-2.985
44.42,0.3607,0.002075,-0.7881231559458642,0.0025449428946817745,0.32705923123226177,0.0020094400799717128,-2.945
44.43,0.3603,0.002107,-0.7316689466768636,0.002656389008808606,0.38351678979150816,0.0021209568268978508,-2.858
44.44,0.3682,0.001988,-0.729619240548043,0.0025602653342674557,0.3855827800146472,0.0020248788078060533,-2.839
44.45,0.3732,0.00202,-0.7393328977856722,0.002438040790438441,0.37587556024139335,0.0019026505595005016,-2.805
44.46,0.3743,0.001871,-0.7617583824158592,0.002292890660261936,0.3534475074273581,0.0017574599249402508,-2.779
44.47,0.3657,0.001783,-0.7860669927602325,0.002165911641565289,0.3291297354894498,0.0016304297087532732,-2.753
44.48,0.3581,0.001713,-0.7770472620898815,0.0021688514329451284,0.338140547563598,0.001633364098536275,-2.703
44.49,0.3374,0.001652,-0.7795129740613371,0.0021296387944176915,0.3356760970158373,0.001594170248797591,-2.68
44.5,0.3367,0.001627,-0.7788256038558683,0.002104794866793081,0.33636770369973934,0.0015693555023072975,-2.651
44.51,0.3212,0.001448,-0.7849213760425816,0.0020593756885193162,0.3302780463039096,0.001523960526919417,-2.631
44.52,0.3122,0.001453,-0.7956447796894545,0.0020050528871922947,0.31955927533889855,0.0014696494126096899,-2.614
44.53,0.2907,0.001366,-0.8258880130684485,0.001895910954516838,0.2893175403317773,0.0013604903180176066,-2.614
44.54,0.2728,0.001275,-0.8471996494687961,0.0018367128226299326,0.26800170149192737,0.0013012713737304323,-2.602
44.55,0.2465,0.001234,-0.8847918539542919,0.0017362090880338327,0.23040519811386267,0.0012007377535986014,-2.612
44.56,0.2235,0.001222,-0.9226281102761646,0.0016561983316015537,0.1925620520047159,0.0011206978308215744,-2.62
44.57,0.2004,0.001206,-0.9478910759693742,0.0016352674160275188,0.16729346879719684,0.0010997622441255447,-2.623
44.58,0.1607,0.001107,-0.9585801828967211,0.0016684692343498508,0.15660491531528342,0.001132995062288294,-2.624
44.59,0.1401,0.001062,-0.979587389815165,0.0016640623861751199,0.13560493827494507,0.0011286247759121004,-2.643
44.6,0.1159,0.001002,-1.0123672722718293,0.0016255155588174174,0.10283167149909819,0.001090094708550788,-2.67
44.61,0.08409,0.001076,-1.0409193315937677,0.0016125936777955049,0.07428232495159919,0.0010771785571605957,-2.692
44.62,0.05279,0.001058,-1.0567045055721196,0.00164838716897033,0.058499165530113806,0.0011129864031964635,-2.709
44.63,0.02041,0.001014,-1.1233764463689933,0.0015165151644651379,-0.008170711788221825,0.0009810782397025135,-2.777
44.64,-0.01608,0.001036,-1.1664313266689852,0.0014949921183377726,-0.05123513177895273,0.0009595140542870169,-2.808
44.65,-0.05045,0.001179,-1.186352706137728,0.0015605481290544175,-0.07116308076348143,0.001025069003993372,-2.836
44.66,-0.07563,0.001118,-1.2010689503426162,0.00163721834601565,-0.08587724710864851,0.0011017697158277866,-2.873
44.67,-0.1062,0.001086,-1.2327514731185478,0.0016506704745816957,-0.11755331475047864,0.001115242798368557,-2.928
44.68,-0.1373,0.001084,-1.2506080228807281,0.0017142674312087894,-0.13540607833128585,0.0011788600088853659,-2.966
44.69,-0.1673,0.001164,-1.320983751720249,0.0016024262211957465,-0.20577937276769975,0.0010669803896137082,-3.056
44.7,-0.2054,0.001183,-1.3611571661366864,0.001621313721001449,-0.24596312714509194,0.0010858264950700455,-3.102
44.71,-0.2312,0.0013,-1.3676978381048266,0.001755858330604879,-0.25250985657626385,0.001220382457565936,-3.138
44.72,-0.2466,0.001278,-1.3410151118594849,0.0019804264098411423,-0.22582057215799536,0.00144502734320417,-3.162
44.73,-0.2788,0.001292,-1.3695710367269913,0.0019878457474432525,-0.2543599538862954,0.0014524830475143515,-3.244
44.74,-0.2977,0.001293,-1.4261494979478304,0.0019113141231009065,-0.3109354859876286,0.0013759095868900722,-3.324
44.75,-0.3178,0.001368,-1.4423428332295216,0.00199130667595548,-0.3271389020830633,0.0014558651094780258,-3.361
44.76,-0.3458,0.001546,-1.4469421911427527,0.0021021113610294262,-0.3317433223852776,0.0015666646145692817,-3.408
44.77,-0.3583,0.001594,-1.4524262194714928,0.002196346452680564,-0.33722697199104773,0.0016609090554107907,-3.46
44.78,-0.3661,0.001595,-1.4684764568309365,0.0022455025619102036,-0.35327564062940253,0.0017100638218240183,-3.519
44.79,-0.3841,0.001758,-1.4910487531228362,0.0022718569429789936,-0.37584965195867936,0.0017363987559484483,-3.578
44.8,-0.3952,0.001774,-1.4954927465076888,0.00236021333280352,-0.38029809697667083,0.0018247463671848597,-3.619
44.81,-0.399,0.001848,-1.4949492173786487,0.002454730425805277,-0.37975557417212397,0.0019192695451410472,-3.663
44.82,-0.3888,0.001817,-1.5156390107797117,0.0024684446338664456,-0.4004449039153295,0.0019329710383022337,-3.725
44.83,-0.3976,0.002051,-1.519930343117934,0.0025401910207638067,-0.4047401474064219,0.002004707541777809,-3.763
44.84,-0.3972,0.002098,-1.5178984206071342,0.0026249623329421363,-0.40270986964198896,0.0020894819957920406,-3.802
44.85,-0.3957,0.002122,-1.529341700736764,0.0026552469462900034,-0.41415302407281995,0.0021197600005748124,-3.853
44.86,-0.3724,0.00227,-1.5210605696628168,0.002749854797232803,-0.4058738339052852,0.002214372977995483,-3.88
44.87,-0.3736,0.002326,-1.5180608119955232,0.002813700383910647,-0.40287268517877245,0.0022782258259713473,-3.918
44.88,-0.366,0.002388,-1.4746095070296232,0.003000971988226733,-0.3594186663243699,0.0024655425716108943,-3.917
44.89,-0.346,0.002407,-1.444629441274512,0.003109536942750546,-0.32942733300953764,0.0025741531883628718,-3.94
44.9,-0.3312,0.002599,-1.4183748212759837,0.003185914636403627,-0.3031637857596413,0.0026505523767987095,-3.954
44.91,-0.3024,0.002578,-1.3907919084685216,0.0032520882119766465,-0.27557677405236525,0.0027167254336166536,-3.96
44.92,-0.2845,0.002688,-1.360146846909992,0.003314794554364356,-0.24493153975907894,0.0027794184830182487,-3.959
44.93,-0.2582,0.0027,-1.348263990231024,0.0033029174292061665,-0.23305178186229097,0.0027675001964099348,-3.97
44.94,-0.2274,0.002724,-1.3090778617445795,0.0033809314886643284,-0.19387409386757198,0.0028454887377874836,-3.946
44.95,-0.204,0.002758,-1.309734049874631,0.0033113207918586134,-0.19453572921782808,0.0027758282572170985,-3.963
44.96,-0.1627,0.002849,-1.2776287791650986,0.0033601873325886586,-0.16244203274859,0.0028246670867991476,-3.932
44.97,-0.1383,0.002845,-1.246153051574871,0.0033939895424363446,-0.13097097674574987,0.0028584678507813303,-3.913
44.98,-0.1095,0.002897,-1.2010861512612534,0.0034611497819457657,-0.08590401633267876,0.0029256540760711643,-3.878
44.99,-0.07546,0.002892,-1.1775114813301548,0.003439776043478905,-0.06232459744034716,0.0029042948576485073,-3.862
45.0,-0.04443,0.002956,-1.1296139503918932,0.003496300398322356,-0.01442496032739337,0.0029608451524890467,-3.812
45.01,-0.001122,0.00293,-1.1040817408246684,0.003462066600404758,0.011112521755069795,0.0029266201494954494,-3.787
45.02,0.03102,0.002906,-1.0735983763929557,0.0034439887173874657,0.0415964768987449,0.0029085394162480568,-3.744
45.03,0.06849,0.002905,-1.0417424718479658,0.003426661341258829,0.073451795369397,0.0028912075823747667,-3.699
45.04,0.1064,0.002901,-0.9986183437563763,0.0034415460597142017,0.11657572902849557,0.002906100756591609,-3.642
45.05,0.1353,0.002837,-0.957648002683221,0.003437641852874372,0.1575487898784319,0.002902210276122669,-3.588
45.06,0.1675,0.002837,-0.9392484816076291,0.0033518453512601165,0.17595048395895266,0.0028164022225627898,-3.548
45.07,0.2027,0.002847,-0.9257985710142923,0.003258243072475061,0.18939636794076106,0.002722768406847313,-3.5
45.08,0.2378,0.002693,-0.8977582660015355,0.003222109570521693,0.2174301511346796,0.0026866178237608842,-3.437
45.09,0.2567,0.00263,-0.8526449273049832,0.003239460737273711,0.2625417590068174,0.0027039879397805014,-3.365
45.1,0.2882,0.002634,-0.8173879105390996,0.0032111267004123183,0.29780395606478466,0.0026756822379259797,-3.306
45.11,0.3177,0.002596,-0.7859746417471407,0.0031655644436455292,0.32922278886351597,0.0026301412347001325,-3.243
45.12,0.3488,0.002505,-0.769736202584121,0.003069281339310807,0.3454647832890205,0.002533855935739356,-3.189
45.13,0.368,0.002443,-0.7349247082894288,0.0030424613068449798,0.38027579119481075,0.0025070407696186642,-3.112
45.14,0.3808,0.002331,-0.7226098220286168,0.0029372136257347337,0.39259222442053543,0.002401783736590422,-3.061
45.15,0.4012,0.002289,-0.7284649009905118,0.002784071243852116,0.38673365385834174,0.0022486039478663796,-3.015
45.16,0.4088,0.002263,-0.7044633527663514,0.0027496884433266667,0.41072754924441696,0.0022142098380983077,-2.938
45.17,0.4301,0.002177,-0.683740014281248,0.0027020881464583303,0.43145054453994613,0.0021666227495618137,-2.878
45.18,0.4297,0.002112,-0.6755579546106311,0.002613934198413693,0.43963544533064897,0.0020784800153988404,-2.827
